IRI_KEY,Month,Region,Low_Income,High_Income,Price.Campbell,Price.PL,Price.Progresso,Sales.Progresso,Category_Sales
275072,9,South,0,1,1.806,1.588,2.197,799.256,2554.4044
219926,11,East,0,0,1.528,1.455,1.063,7378.702,15603.7673
235968,8,West,0,0,1.688,1.055,1.765,235.752,1167.7632
687537,7,South,0,0,1.467,0.988,1.859,63.32,1124.6952
659902,8,West,0,0,1.291,0.927,1.866,288.723,4936.7155
648764,2,East,1,0,1.109,1.615,1.208,4752.747,10983.9064
233644,7,South,0,0,1.638,1.251,1.858,353.685,1280.8924
263245,6,South,0,0,1.225,0.993,1.545,101.47,2124.1772
287431,9,South,1,0,1.804,0.958,1.927,211.086,1496.6392
251374,9,East,1,0,1.133,0.936,1.372,2168.767,11076.5338
241941,10,West,0,0,1.069,0.995,1.224,190.284,2166.8327
251374,8,East,1,0,1.524,1.18,1.72,921.044,4090.8674
659263,4,East,0,0,1.336,1.041,1.33,640.75,4636.7275
246253,4,East,0,1,1.391,1.05,1.053,4175.913,7004.469
931480,10,South,0,0,1.393,1.232,1.155,2589.332,5681.8748
288943,4,East,0,0,1.258,0.958,1.634,1288.818,5926.4418
288423,10,South,0,0,1.389,1.338,0.997,5375.091,8467.7
273421,12,South,1,0,1.342,0.87,1.607,484.287,4361.8335
286681,8,West,0,0,1.425,1.296,1.319,953.379,3417.7786
668871,8,East,0,0,1.336,1.162,1.92,1127.571,5991.0156
237107,1,West,0,1,1.412,0.769,1.311,630.07,5154.7746
239590,5,West,0,0,1.696,1.825,2.142,422.629,2971.6079
269838,4,West,1,0,1.608,1.124,2.419,407.081,4729.7426
266821,12,MidWest,1,0,1.384,1.019,1.435,217.678,1730.8696
292921,5,South,0,0,1.254,1.127,1.673,378.88,2444.7974
276714,9,MidWest,1,0,1.407,0.983,1.486,271.277,3858.8375
253671,12,MidWest,0,0,1.29,1.045,1.656,830.659,8731.2333
281536,9,East,1,0,1.139,0.949,1.591,269.221,5047.2322
236652,12,MidWest,0,0,1.304,1.132,1.865,50.501,1755.686
252362,7,South,0,1,1.274,1.015,1.546,85.094,1017.1335
643191,4,West,1,0,1.693,1.297,1.962,51.501,840.8914
532890,8,East,0,0,1.535,1.22,1.859,621.919,2922.2686
290949,1,West,0,1,1.791,1.231,1.237,5242.405,10177.3609
244696,4,East,0,0,1.342,0.88,1.641,1462.198,5875.0293
6001821,7,MidWest,0,0,1.342,0.804,1.758,397.192,10499.7871
934038,4,South,0,1,1.179,1.01,1.514,168.065,1524.9218
687538,6,South,0,1,1.632,1.278,1.82,182.665,986.4626
273081,9,East,0,1,1.527,0.835,1.342,10170.676,15410.4657
293336,11,MidWest,1,0,1.241,1.008,1.604,4302.388,18179.9208
684796,5,MidWest,0,0,1.321,0.949,1.661,601.694,7223.1003
264332,5,South,0,0,1.521,1.31,1.918,329.884,2092.1482
200494,1,MidWest,0,0,1.022,0.929,1.325,644.223,14384.1964
247479,8,MidWest,0,0,1.458,1.094,1.815,316.64,4770.975
655950,5,West,0,0,1.794,1.128,2.33,978.033,3627.7067
231588,12,West,0,0,1.518,1.262,1.425,309.754,1624.5954
229875,10,West,0,0,1.347,1.313,1.111,1284.239,5358.4099
261765,12,South,0,1,1.422,1.029,1.691,1317.27,6677.6155
238022,9,MidWest,1,0,1.645,0.85,1.442,423.955,4667.5922
257002,6,West,1,0,1.655,0.971,2.057,217.834,1402.0352
234748,7,MidWest,0,1,1.58,1.22,1.875,685.347,4311.8798
278619,4,West,0,0,1.63,1.275,2.462,402.737,4396.5575
224312,12,South,1,0,1.213,0.841,1.577,326.741,4050.9543
219851,4,East,0,1,1.489,1.177,1.495,1122.357,3639.4615
655724,12,South,1,0,1.145,0.785,1.297,209.454,3050.7025
225963,12,MidWest,0,0,1.373,1.067,1.572,3493.81,17579.7213
229308,6,MidWest,0,0,1.524,1.279,1.882,317.328,2319.5596
294146,3,South,0,1,1.278,0.997,1.902,149.001,2198.9314
250719,1,South,0,0,1.298,0.968,1.587,926.666,9318.1081
242020,4,West,0,0,1.626,1.415,1.881,566.1,4839.8642
220585,6,East,1,0,1.331,1,1.703,555.757,2033.9418
239034,12,West,0,1,1.598,1.189,2.114,658.163,4279.8918
245673,3,MidWest,0,1,1.551,1.22,1.767,1412.058,4940.8455
222749,12,South,1,0,0.928,0.988,1.41,138.596,1777.9878
681657,5,East,0,1,1.797,1.277,2.153,1371.139,3669.1819
244343,4,South,0,0,1.79,1.232,2.191,308.102,2077.2119
245778,11,West,0,0,1.121,0.662,1.749,1569.293,9431.2775
273257,12,South,0,0,1.243,1.22,1.792,1827.109,13166.4258
648091,5,South,1,0,1.587,1.013,2.109,99.838,1625.2494
234616,8,West,1,0,1.534,1.208,2.159,385.192,2945.8553
646857,9,MidWest,1,0,0.959,1.254,1.247,3771.483,31063.6709
230628,11,South,1,0,1.325,0.863,1.236,612.575,3898.0537
249736,3,MidWest,0,1,1.36,1.252,1.556,1628.674,6339.3292
286951,12,East,0,1,1.133,1.133,1.746,3805.139,14954.7408
271567,6,South,1,0,1.681,1.242,1.735,116.576,2370.1455
287422,1,East,0,0,1.253,0.962,1.18,4407.567,12763.7158
264603,7,MidWest,0,0,1.774,1.077,2.333,678.437,5238.975
294680,4,West,0,0,1.43,1.395,1.807,380.285,3082.4511
242371,9,MidWest,0,1,1.236,1.266,1.414,2133.138,8236.9646
278072,12,South,1,0,1.272,0.882,1.635,282.535,4490.6502
244163,12,West,0,0,1.613,1.003,1.776,268.265,1216.627
274897,1,East,0,1,1.69,1.283,1.502,2856.78,5758.9036
656987,2,MidWest,0,0,1.271,0.95,1.512,1162.877,9992.6405
233555,2,MidWest,0,0,1.115,1.03,1.331,2151.499,12883.4634
250299,9,South,1,0,1.545,1.037,1.928,17.812,822.6136
281393,5,South,0,0,1.25,1.3,2.06,226.313,3115.0919
270265,11,MidWest,0,0,1.361,1.2,1.291,2451.114,13963.3997
246980,11,South,0,0,1.595,1.049,1.696,514.883,2783.0954
231405,8,South,0,1,1.274,1.227,1.744,1544.044,8905.4772
278415,12,West,0,0,1.261,0.905,1.458,1350.756,7090.6738
218806,7,MidWest,0,0,1.309,1.265,1.911,136.783,2039.0747
244708,8,South,0,0,1.544,1.273,1.901,538.082,2783.409
641757,9,West,0,0,1.331,0.801,1.464,1234.921,9713.2124
293111,6,South,1,0,1.414,1.072,1.675,19.907,1228.7881
215433,5,East,0,0,1.432,1.452,1.837,257.346,1139.4229
288998,5,MidWest,0,0,1.393,0.815,1.878,198.508,4293.9598
262847,9,West,0,0,1.772,1.45,2.257,360.121,2850.4322
274424,9,West,1,0,1.429,0.975,1.325,836.864,2261.053
264500,4,West,0,1,1.573,1.443,2.276,390.034,3303.1938
232473,9,West,0,0,1.49,1.443,2.423,318.505,3994.0512
650756,8,South,0,1,1.265,1.11,1.857,1189.696,5698.2691
241981,12,East,0,1,1.645,1.647,1.353,4990.288,9711.4835
294786,10,South,0,1,1.758,1.242,1.804,1489.424,4702.9623
532828,4,East,0,0,1.561,0.871,1.156,2642.572,9845.9555
284049,9,South,1,0,1.296,1.06,1.6,218.502,3488.4959
262725,3,South,1,0,1.316,1.036,1.757,32.063,2362.9087
260160,7,East,0,0,1.605,2.995,1.611,1367.737,3323.0952
242496,12,South,1,0,1.342,1.056,1.769,168.625,6251.1747
234212,4,MidWest,0,0,1.51,1.009,1.886,743.88,5034.8719
241941,10,West,0,0,1.122,1.088,1.318,300.275,2468.3377
235795,5,East,0,0,1.328,1.006,1.582,233.209,2015.5947
276442,2,South,1,0,1.389,1.105,1.241,165.526,2023.9801
930982,3,South,0,1,1.377,1.189,1.334,980.427,2682.0514
248366,12,West,0,1,1.744,1.064,1.296,2364.701,5043.5968
256895,1,South,0,0,1.147,0.759,1.404,377.438,3523.6709
236335,12,East,0,0,1.487,1.329,1.151,6231.909,9805.2964
256809,4,South,1,0,1.601,1.132,1.667,547.509,3156.7106
264269,10,South,0,1,1.423,0.895,1.381,1570.351,5117.8668
258013,11,South,0,0,1.16,1.064,1.306,413.367,3051.9784
245593,12,MidWest,1,0,1.335,1.116,1.274,2011.986,11028.4972
223759,7,East,0,0,1.233,0.954,1.533,1042.728,5147.9899
256370,6,East,0,0,1.42,0.944,1.511,104.25,502.1355
657280,7,MidWest,0,1,1.566,1.099,2.265,458.372,5961.9199
240594,4,South,0,0,1.568,0.932,1.946,66.934,2059.9297
227587,8,West,0,0,1.832,1.381,1.958,1906.526,8181.476
257658,3,MidWest,0,0,1.441,0.938,1.542,613.974,7703.7662
219796,11,East,0,0,1.492,1.157,0.999,2196.385,5077.5757
276089,3,East,0,1,1.696,1.191,1.393,740.737,2008.0131
239927,4,East,1,0,1.254,1.006,1.084,1396.163,4229.5888
200492,2,West,0,0,1.67,1.251,1.493,1115.158,2466.0031
234748,4,MidWest,0,1,1.6,0.988,1.904,1212.697,6753.4805
283781,8,West,0,0,1.362,1.098,1.721,103.063,2984.587
648719,7,West,0,0,1.588,1.033,2.439,185.652,2867.6707
266481,11,MidWest,0,0,1.046,1.095,1.331,5908.261,27092.9841
250725,2,East,0,0,1.251,0.916,0.961,4598.615,9892.9126
239012,11,South,0,0,1.275,1.368,2.058,297.254,2960.241
234702,1,East,0,1,1.315,0.948,0.878,25992.964,33134.0853
287445,12,South,1,0,1.287,1.017,1.354,835.112,4415.2842
654361,8,West,0,0,1.289,0.952,1.623,109.845,2087.7653
205272,8,South,0,0,1.409,1.115,1.833,121.782,1810.4223
653480,9,South,0,0,1.103,1.011,1.244,674.709,3832.3055
203010,12,South,0,0,0.895,0.966,1.427,341.35,3530.3739
290944,10,South,0,0,1.422,1.191,1.28,870.577,3303.5288
273220,7,West,0,0,1.444,0.946,2.014,796.934,6023.8965
221658,4,South,0,0,1.209,0.932,1.329,152.127,1284.4829
536190,4,South,1,0,1.547,1.165,2.01,257.509,1669.2897
281761,8,West,0,0,1.493,1.134,2.464,234.685,2590.2554
1130231,1,MidWest,0,1,1.551,1.073,1.642,2935.058,11627.457
219209,7,East,0,1,1.427,1.16,1.56,2960.444,7374.0065
286934,11,South,0,0,1.152,1.264,0.937,3804.189,10416.331
272948,12,West,1,0,1.629,1.254,2.228,508.751,3825.2493
684818,3,East,0,1,1.571,1.187,1.282,3450.95,6627.9783
933864,12,East,0,1,1.391,1.197,1.407,2851.6,5777.5292
281109,12,West,0,0,1.335,1.314,1.697,1335.11,6442.1514
272849,8,South,0,0,1.868,1.566,2.001,147.521,849.8308
257937,3,West,0,0,1.397,1.054,1.336,969.83,3875.3526
224457,10,West,0,0,1.769,1.162,1.706,3136.552,10714.782
262702,6,South,0,0,1.144,1.009,1.411,87.444,1289.0275
265550,7,MidWest,0,0,1.534,1.252,1.932,447.905,3702.2067
209989,11,South,0,0,1.274,0.941,0.996,1905.254,6747.25
253599,1,East,0,0,1.248,0.971,1.173,3591.416,12641.1067
278619,5,West,0,0,2.012,1.297,2.352,609.653,3230.6666
271064,11,West,0,0,1.408,1.242,1.55,1049.044,4978.315
286138,6,West,0,0,1.845,1.284,2.182,411.56,2026.7894
229308,12,MidWest,0,0,1.328,1.171,1.289,2335.59,9780.5275
239919,12,West,0,0,1.28,1.153,1.535,1485.98,8669.645
651548,1,MidWest,0,0,1.393,1.227,2.1,505.659,8392.8007
252999,3,South,1,0,1.303,1.235,1.918,196.865,2569.3031
222140,4,East,0,1,1.71,1.002,2.143,190.765,809.2816
537040,7,MidWest,0,0,1.443,1.152,1.749,288.127,4058.9869
227653,5,South,0,1,1.677,0.895,1.718,85.926,1258.782
681074,8,West,0,1,1.705,1.213,2.683,309.849,4070.0981
268514,11,South,1,0,1.17,0.985,1.484,23.719,2689.2826
272503,6,MidWest,0,1,1.434,1.331,1.787,325.878,3420.443
229089,8,East,0,0,2.042,1.146,2.057,476.316,1744.6679
254438,2,South,0,0,1.272,1.15,1.746,682.075,4937.3275
219541,11,South,1,0,1.01,1.03,1.356,222.521,2137.7694
209989,10,South,0,0,1.001,1.148,1.259,885.247,5980.4235
651747,9,West,0,0,0.939,0.823,1.892,457.325,10571.0249
681625,7,East,0,0,1.359,0.988,1.603,376.36,2071.87
216202,11,West,1,0,1.388,0.959,1.915,207.071,3141.6825
274671,11,East,0,1,1.136,0.972,1.089,3973.284,12219.8381
264603,2,MidWest,0,0,1.618,1.069,1.435,3768.373,11583.8077
653844,11,West,0,0,1.423,1.093,1.41,1002.679,4282.7119
238729,3,South,1,0,1.501,1.047,1.749,87.064,1851.4814
1130144,6,MidWest,1,0,1.428,1.05,1.848,233.884,1812.2229
230491,11,South,1,0,1.233,0.864,1.781,158.902,3834.9295
258325,5,South,0,0,1.505,1.183,1.351,77.782,1407.7278
1130154,8,MidWest,0,0,1.645,0.935,1.487,1304.133,5404.7558
264075,10,MidWest,0,0,1.115,1.008,1.592,986.291,17923.7518
266100,6,South,0,1,1.61,1.129,2.056,160.398,2085.3354
647895,11,East,1,0,1.214,1.073,1.419,2963.303,15813.7778
244343,11,South,0,0,1.464,0.876,1.982,718.126,4731.7905
230828,7,South,0,0,1.887,1.317,1.723,272.247,1646.0041
237464,12,West,0,0,1.217,1.242,1.803,586.383,4535.9704
654361,4,West,0,0,1.084,0.929,1.468,376.597,4437.5356
414913,11,MidWest,0,0,1.505,1.282,1.712,67.032,1561.8782
671426,11,MidWest,0,0,1.468,0.956,2.236,321.201,4933.1707
227670,12,South,0,0,0.845,1.092,1.56,192.928,4882.9158
241628,2,West,0,1,1.832,1.012,1.799,356.878,1012.4316
651600,7,MidWest,0,0,1.45,1.17,1.939,203.147,2523.8673
200411,1,East,0,0,1.325,1.403,1.205,5374.631,9260.5896
247795,12,MidWest,0,1,1.459,2.13,1.161,1518.112,4106.475
687960,5,South,1,0,1.531,1.114,1.338,40.926,1055.5424
200492,10,West,0,0,1.484,1.201,1.545,721.79,1848.4305
535296,3,South,0,0,1.448,1.097,1.432,128.058,1495.7773
684023,1,East,0,0,1.426,1.125,1.131,7351.466,14387.9473
285427,10,South,0,0,1.348,1.025,1.395,598.585,5589.2732
241567,10,South,0,0,1.009,0.982,1.687,589.07,4760.8276
282571,3,MidWest,0,1,1.501,1.216,1.665,1432.247,5879.0275
246183,10,West,0,0,1.518,1.138,1.677,271.228,966.6081
651747,7,West,0,0,1.165,0.84,1.64,218.629,2757.9732
203866,5,East,1,0,1.26,0.899,1.539,801.463,5636.5845
285612,1,South,1,0,1.264,1.24,1.672,627.006,3619.2116
291097,1,MidWest,0,0,1.039,1.149,0.908,4108.086,10986.0226
226898,4,MidWest,0,0,1.57,1.111,2.043,175.751,2303.4015
290466,7,West,0,0,1.725,1.387,2.406,105.983,1379.2748
1089689,12,East,0,0,1.549,1.733,1.416,11119.355,20513.2873
249722,7,West,0,0,1.505,1.047,1.312,753.55,2618.4001
271861,9,South,0,0,1.502,0.889,1.365,2851.953,7048.0624
200501,10,West,0,0,1.352,1.414,1.983,1080.605,6346.3259
274250,3,South,0,0,1.466,1.334,1.23,975.506,2833.2978
534239,3,East,0,0,1.183,1.204,0.842,7023.977,13855.4059
214926,7,East,0,1,1.682,2.37,1.858,1055.342,3808.2172
274569,9,West,0,0,2.088,1.22,1.435,2644.285,5323.2605
288998,1,MidWest,0,0,1.105,0.868,2.114,161.814,8719.527
647840,11,South,0,0,1.466,1.13,1.376,1309.317,7303.9442
248244,5,South,1,0,1.503,1.262,1.653,78.375,3845.4898
286851,5,East,0,0,1.83,1.27,2.195,1009.915,4385.6483
279693,7,South,0,0,1.405,1.07,1.877,69.813,2381.8941
210830,2,East,0,0,1.229,0.974,1.009,3353.256,9582.2068
247916,9,South,0,0,1.126,1.014,1.296,402.389,2832.5765
225023,11,MidWest,0,0,1.231,1.139,1.253,6148.914,31951.516
291872,9,East,0,0,1.107,0.905,1.331,947.629,4041.8321
269039,12,West,0,0,1.247,0.95,2.027,901.205,8414.8368
653426,7,South,1,0,1.653,1.122,1.93,123.42,1241.6115
452751,10,MidWest,0,0,1.267,0.96,1.245,2578.749,11408.5762
277956,10,South,1,0,1.325,0.875,1.493,1363.196,6474.1496
271486,2,South,1,0,1.39,0.94,2.026,239.873,2139.2782
247743,6,MidWest,0,0,1.709,1.044,2.295,120.946,3289.6256
211926,10,South,1,0,1.515,1,1.61,160.429,5403.4015
229757,1,West,1,0,1.092,1.133,1.524,364.611,2978.9444
252999,4,South,1,0,1.229,1.007,1.653,154.66,2765.9517
238447,4,South,0,0,1.483,1.195,1.996,478.668,2900.1171
290929,4,West,0,1,1.629,1.213,2.333,1214.393,7684.799
258524,7,South,0,0,1.751,1.424,1.972,222.156,1666.1747
266926,5,West,1,0,1.331,0.499,1.961,337.791,6443.5289
264807,8,South,0,0,1.456,1.039,2.075,39.938,2459.0289
274092,10,MidWest,0,0,1.303,1.011,1.47,2107.413,11099.7495
294886,5,West,0,0,1.706,0.859,2.532,105.179,1908.412
1130154,9,MidWest,0,0,1.603,1.087,1.462,3847.477,9823.9326
283900,7,MidWest,0,1,1.859,1.335,2.222,464.328,3841.6133
266481,7,MidWest,0,0,1.374,1.115,1.842,818.343,6308.9939
200297,3,West,1,0,1.465,0.941,1.474,876.1,4150.9693
252869,6,West,1,0,1.466,1.176,2.113,423.286,2643.4499
275072,10,South,0,1,1.935,1.193,1.823,975.421,3432.9808
532874,5,West,0,0,1.948,1.308,1.819,594.981,2711.2612
265126,9,East,0,1,1.184,0.904,1.352,1095.787,4300.3569
535552,11,West,1,0,1.452,1.086,1.944,681.241,6214.9734
686009,6,South,0,1,1.8,1.141,1.987,157.668,1424.6458
259543,2,East,1,0,1.144,0.921,1.091,8657.184,18807.2412
272948,8,West,1,0,1.68,1.523,2.21,244.19,2548.3243
284218,6,South,0,0,1.561,1.171,1.81,125.883,576.2642
243172,9,South,1,0,1.227,0.947,1.686,49.313,2229.3714
650811,11,East,1,0,1.725,1.235,1.404,5483.42,9584.2104
291879,8,MidWest,0,0,1.175,0.766,1.888,143.845,3011.33
253527,6,MidWest,0,0,1.273,1.092,1.693,105.625,1867.1688
291872,7,East,0,0,1.879,1.122,2.158,593.893,2323.8702
264332,6,South,0,0,1.375,1.33,1.643,92.625,2630.1812
648719,12,West,0,0,1.313,1.022,1.377,612.054,3955.0829
282225,10,MidWest,0,0,1.433,0.987,2.111,163.939,4495.1373
226623,6,West,0,0,1.467,1.082,1.679,495.654,3107.5316
934189,11,East,0,1,0.94,0.811,1.042,4638.209,17177.3321
255020,9,West,0,0,1.433,1.304,1.411,711.477,3739.5743
237107,8,West,0,1,1.435,1.065,1.219,559.678,4343.0915
241565,9,MidWest,0,1,1.335,0.796,1.448,1387.436,12253.9001
287327,12,East,1,0,1.289,0.952,1.595,3221.753,5482.6051
272160,4,South,0,0,1.49,0.943,1.79,247.628,2367.2086
292593,11,East,0,1,1.643,1.137,1.278,7836.018,11760.8959
281920,9,West,0,0,1.648,1.264,1.791,213.797,2141.5058
287302,10,MidWest,0,0,1.414,1.119,1.646,747.448,2987.0321
278354,6,South,0,0,1.418,1.099,1.704,3.563,381.4363
291654,5,West,0,0,1.944,1.428,2.411,183.384,1281.921
292921,1,South,0,0,1.173,1.153,1.083,2368.079,6357.7357
264242,12,East,1,0,1.664,1.158,1.137,5771.695,11808.0872
276166,4,South,0,0,1.52,0.907,1.998,304.109,5249.7497
276089,11,East,0,1,1.708,1.261,1.826,882.487,2508.2214
228694,11,West,0,1,1.363,1.561,2.071,1360.453,6857.9789
262080,4,South,0,0,1.562,0.945,2.009,194.658,2452.3497
673415,9,East,0,1,1.306,1.176,1.024,4835.24,8358.3452
410914,4,MidWest,0,0,1.357,1.046,1.85,558.584,7875.0403
206005,6,South,0,0,1.521,1.036,1.701,520.845,4880.4193
291044,11,West,0,0,0.985,0.912,1.619,808.572,9474.716
261694,9,East,0,0,1.479,1.132,2.003,3222.896,14291.491
248504,11,South,0,0,1.32,0.891,1.721,265.358,5580.071
272568,5,MidWest,0,1,1.536,1.091,1.877,560.161,3693.241
533535,12,South,0,0,1.293,0.984,1.578,423.154,3400.6487
223972,7,West,1,0,1.303,1.09,1.862,164.69,2191.4266
683960,4,South,0,1,1.485,0.973,2.037,332.898,3619.2633
217434,7,East,0,0,1.282,1.042,1.535,1232.166,5439.2975
286680,4,West,0,1,1.557,1.172,1.72,903.383,4244.0612
260318,3,MidWest,0,0,1.336,1.153,2.08,200.346,2965.388
243338,8,South,1,0,1.466,1.094,1.88,48.101,1089.5866
245673,7,MidWest,0,1,1.953,1.102,1.651,1188.38,3556.5461
651411,2,South,1,0,1.642,1.051,1.516,212.628,2054.2297
290053,12,West,0,0,1.78,1.159,1.836,1508.646,5122.8966
288943,4,East,0,0,1.349,1.155,1.72,1000.077,4458.1435
279429,10,East,0,1,1.31,1.22,1.805,917.85,2713.2666
653844,12,West,0,0,1.33,1.116,1.563,765.118,4670.5252
293703,2,South,1,0,1.089,0.999,1.775,191.276,2140.2626
220679,2,East,0,0,1.071,1.139,1.134,15679.419,27616.7578
248366,1,West,0,1,1.463,1.418,1.453,697.694,4202.3384
245563,10,South,0,0,1.391,1.551,0.967,3751.31,7683.6723
238621,4,South,0,0,1.463,0.822,1.855,154.526,2953.5306
934382,7,MidWest,0,0,1.363,1.144,1.832,1002.105,8724.7891
239121,2,MidWest,0,0,1.206,0.972,1.672,685.384,8720.8451
684049,5,South,1,0,1.414,1.153,1.776,125.97,1850.7924
283639,10,East,0,1,1.269,1.448,1.52,13127.193,30884.5196
253785,1,South,0,0,1.066,1.047,1.807,45.782,2446.7611
250379,11,West,0,0,1.464,1.17,1.678,2148.327,5715.0991
230557,6,West,0,0,1.442,1.348,1.722,517.256,3764.7174
532716,5,South,0,1,1.388,1.139,1.847,197.126,1482.2001
262430,3,MidWest,0,1,1.196,1.126,1.85,3192.109,18655.1551
263391,2,West,0,0,1.486,1.136,1.282,915.137,2675.5274
281761,3,West,0,0,1.489,1.022,2.266,266.005,3074.675
216210,6,South,1,0,1.449,1.008,1.521,25.782,1365.13
206401,11,East,0,0,1.439,1.07,1.145,6104.905,13465.3087
273158,7,South,0,0,1.542,1.162,1.878,172.521,765.9315
290102,12,South,0,0,1.249,1.167,1.561,661.135,4656.9869
236117,2,West,0,1,1.461,1.087,1.487,2645.634,7702.3801
273989,1,South,0,1,1.246,0.957,0.93,1444.393,3274.7082
274219,9,West,0,1,1.424,1.214,1.36,1597.587,5381.1637
648019,6,West,0,0,1.563,1.23,2.242,168.214,2002.5987
287156,1,West,0,0,1.454,1.256,1.253,4011.398,11611.0118
229757,12,West,1,0,1.452,0.985,1.225,1091.888,2719.6659
654449,4,South,0,0,1.373,1.237,2.032,102.813,1704.3843
287947,6,East,0,1,1.48,1.202,1.786,249.158,951.3166
241981,4,East,0,1,1.455,1.473,1.746,1867.201,5703.0105
683960,10,South,0,1,1.267,0.83,1.303,1432.971,7761.047
237350,5,West,0,1,1.923,1.175,2.352,674.282,4752.3524
673333,3,West,0,0,1.695,1.287,1.282,1751.39,4806.4508
220706,8,East,0,0,1.642,1.17,1.719,710.45,2176.9956
532890,11,East,0,0,1.409,1.228,1.947,1687.626,5480.2132
242496,5,South,1,0,1.589,1.18,1.845,222.877,2690.7107
273064,2,East,1,0,1.493,1.248,1.185,3395.038,7570.2652
203614,6,East,0,1,1.627,1.32,1.896,213.614,1121.3195
257997,4,South,0,0,1.245,1.033,1.671,125.971,2470.2627
277326,6,East,0,0,1.358,1.044,1.795,615.785,4460.8724
273608,10,South,0,0,1.547,0.967,2.115,184.94,1818.2501
641317,11,South,0,1,1.317,1.079,1.361,195.434,1920.3111
280850,11,West,1,0,1.604,1.139,2.08,2.375,759.9117
251434,3,South,0,0,1.513,1.028,1.202,1535.324,3935.0492
280386,8,West,0,1,1.813,1.232,2.496,175.571,1754.1534
232419,8,South,0,1,1.421,1.14,1.755,69.938,1041.9743
251986,6,MidWest,0,0,1.467,1.083,1.703,631.772,6708.8379
242371,10,MidWest,0,1,1.236,1.058,1.424,3554.879,15726.4982
244163,9,West,0,0,1.288,1.203,1.535,653.821,4379.2364
258855,12,West,0,0,1.142,1.357,1.733,1108.264,6692.4317
294818,2,South,0,0,1.346,1.026,1.534,277.449,2588.5436
286120,7,South,1,0,1.397,1.019,1.574,140.47,2256.6791
271803,10,South,0,0,1.383,1.034,1.337,68.126,1235.8567
414907,12,West,0,0,1.603,1.442,2.636,504.63,3805.0047
645029,1,East,0,0,1.475,0.933,1.131,8548.306,15164.7094
291665,3,West,0,0,1.362,1.08,1.572,204.57,1225.0434
217464,12,East,1,0,1.295,0.902,1.487,220.258,2476.526
288056,8,West,0,0,1.612,0.946,2.114,372.685,4291.7325
246371,3,MidWest,0,0,1.402,0.937,1.946,242.308,4843.4264
288489,12,MidWest,0,0,1.198,1.11,2.232,696.852,9966.1674
267235,9,South,0,0,1.503,1.084,1.641,516.939,2251.6788
293018,6,South,0,0,1.49,0.976,1.74,83.632,1819.6021
261694,7,East,0,0,1.676,1.146,1.99,1512.623,6631.713
290942,1,West,0,0,1.32,0.992,2.124,372.759,5604.539
227587,5,West,0,0,1.995,1.305,2.635,1315.499,6682.2961
648235,6,MidWest,0,0,1.296,0.818,1.594,268.316,3776.2818
211912,2,East,1,0,1.19,1.179,0.899,1145.859,2836.2215
272948,3,West,1,0,1.841,1.357,1.671,1017.562,3202.6674
532676,3,East,1,0,1.105,0.988,1.631,1403.572,7339.6115
277264,1,South,0,0,1.267,0.928,1.414,1674.383,5814.8163
278354,1,South,0,0,1.418,1.21,1.265,193.158,2140.1191
291278,10,MidWest,0,1,1.015,0.794,1.537,2305.312,27804.9892
652317,8,South,0,0,1.527,1.028,1.614,402.63,3379.5226
231813,8,East,0,0,1.671,1.358,1.371,357.128,1161.2922
673010,1,South,0,0,1.226,0.934,1.496,598.976,3863.13
287422,5,East,0,0,1.334,1.019,1.611,1863.926,6752.5081
208769,2,South,0,0,0.894,0.956,1.406,609.447,6399.0734
649201,6,West,0,0,1.592,1.093,2.537,149.352,2130.1135
266316,5,South,0,0,1.41,1.118,2.05,245.283,2594.7492
285895,12,South,0,0,1.293,0.924,1.665,359.291,4611.9464
286683,9,West,1,0,1.605,1.106,1.751,355.231,2494.5799
221762,12,South,0,0,1.516,0.931,1.95,1215.493,3864.8745
258013,11,South,0,0,1.172,0.924,1.25,277.941,2662.6748
204933,8,East,0,0,1.048,1.352,1.109,2437.745,6711.9552
278194,4,West,0,0,1.632,1.197,1.638,575.416,2969.4497
